Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,,,500.0,S,39.13007798,-86.53473,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT ANGLE,NORTHCOLLEGEAVEWESTVAUGHNCLIPPWAY,NONE,2019-06-29 07:38:00,,,
MONROE SD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,N MT TABOR,W COWDEN RD,,,,39.266864,-86.620704,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NORTHMTTABORRDWESTCOWDENRD,NONE,2019-06-29 18:08:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N UNION VALLEY,W MEADOWVALE DR,,,,39.22714,-86.59272,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,MEADOWVALEDRNUNIONVALLEYRD,NONE,2019-06-29 09:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,S HERITAGE RD,,40.0,W,39.16422,-86.48274654,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,E 3RDSTHERITAGEDR,LN CONTROL,2019-06-29 10:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S GATES,ST RD 48,,,,39.16459,-86.5762,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,SGATESDRW 3RDST,TRAFFIC CONTROL SIGNAL,2019-06-30 16:16:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N CENTENNIAL DR,,,,39.20997,-86.58271,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,NORTHCENTENNIALDRST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-06-30 18:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W 17TH,N MADISON ST,,,,39.178992,-86.537792,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NKINSERPKW17THST,TRAFFIC CONTROL SIGNAL,2019-06-30 15:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,ST RD 45,N RUSSELL RD,,,,39.200352,-86.468,ST RD,N,URBAN,Y,N,N,,UNKNOWN,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NRUSSELLRDST RD 45E,NONE,2019-06-30 08:25:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 46,W ARLINGTON RD,,,,,,ST RD,N,URBAN,N,Y,Y,LN CLOSURE,DAWN/DUSK,RAIN,WET,,RAMP,CURVE/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,ST RD 46 WARLINGTONRD,NONE,2019-06-30 19:25:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N WAYPORT,E LLIS RD,,300.0,N,39.33737749,-86.4871,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ECHAMBERSPKNWAYPORTRD,NONE,2019-06-30 21:45:00,,,
DNR LAW ENFORCEMENT,BLOOMINGTON,1,1.0,0.0,0.0,0.0,,,,ST RD 446,E HAYS RD,,40.0,S,39.04455978,-86.40785574,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER LN USAGE,RAN OFF RD,HAYSRDRDST RD 446S,LN CONTROL,2019-06-30 11:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W 1ST,S WALKER ST,,200.0,E,39.159648,-86.546,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAWN/DUSK,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SWALKERSTW1STST,NONE,2019-06-30 21:20:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,S CURRY,ST RD 48,,200.0,N,39.18578891,-86.58296,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,RIGHT ANGLE,CURRYPK3RDST,LN CONTROL,2019-07-01 12:36:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,ST RD 48,,75.0,S,39.164544,-86.560096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SCURRYPKW 3RDST,LN CONTROL,2019-07-01 13:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S GATES,ST RD 48,,,,39.16459,-86.5762,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,3RDSTGATESDR,TRAFFIC CONTROL SIGNAL,2019-07-01 12:50:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E RICHLAND,N RURAL DR,,700.0,E,39.21925493,-86.51162619,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,OPPOSITE DIRECTION SIDESWIPE,RICHLANDDRIVERURALST,NONE,2019-07-01 22:36:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N LOUDEN,W RATLIFF RD,,300.0,S,39.15556828,-86.63957,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NORTHLOUDENRDWESTRATLIFFRD,NONE,2019-07-01 14:47:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S HAWTHORNE,E 2ND ST,,200.0,N,39.18221698,-86.5202,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,2NDSTHAWTHORNEST,NONE,2019-07-01 10:22:00,,,
MONROE SD,BLOOMINGTON,2,0.0,3.0,0.0,0.0,,,,ST RD 45,N SKIRVIN RD,,275.0,W,39.22723171,-86.43490557,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NSKIRVINLNST RD 45E,NONE,2019-07-01 08:47:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 48,S CAVE RD,,1200.0,E,39.16376722,-86.6249447,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,CAVERDST RD 48E,NONE,2019-07-01 05:59:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,N KINSER,ST RD 45/46,,,,39.186544,-86.537888,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,4546HWYNKINSERPK,TRAFFIC CONTROL SIGNAL,2019-07-02 16:40:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,1.0,2.0,0.0,0.0,,,,ST RD 45/46,N DUNN ST,,,,39.18629,-86.52841,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,REAR END,DUNNSTST RD 46,TRAFFIC CONTROL SIGNAL,2019-07-02 12:30:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N SMITH,W WOODYARD,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SMITHPKWOODYARDRD,STOP SIGN,2019-07-02 17:52:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S ST RD 37,S DELLSVILLE RD,,50.0,N,39.07141393,-86.54152,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SDELLSVILLERDSOLDSTATERD37RD,NONE,2019-07-02 13:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,,0.0,0.0,3470.0,,,W 3RD,,,,,39.228944,-86.627504,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,WEST3RDST,STOP SIGN,2019-07-02 11:39:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W FOUNTAIN,W 11TH ST,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,Y-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,11THSTFOUNTAINDR,LN CONTROL,2019-07-02 13:35:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W WOODYARD,W WALCOTT LN,,1000.0,S,39.201488,-86.601968,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,WESTWALCOTTLNWESTWOODYARDRD,NONE,2019-07-02 08:29:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,KINGSTON DR S,,,,39.16424,-86.492944,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,RAN OFF RD,E 3RDSTSKINGSTONDR,TRAFFIC CONTROL SIGNAL,2019-07-03 16:59:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S WALNUT,E GRIMES LN,,,,39.15344,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,EGRIMESLNSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-07-03 14:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S WALNUT,E KIRKWOOD AVE,,,,39.16664,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,RAN OFF RD,KIRKWOODAVEWALNUTST,TRAFFIC CONTROL SIGNAL,2019-07-03 09:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,N WALNUT,W ST RD 37,,300.0,S,39.20704,-86.534704,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NWALNUTSTOLDSTATERD37RD,NONE,2019-07-03 16:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 1ST,S COLLEGE AVE,,,,39.17688,-86.534736,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OPPOSITE DIRECTION SIDESWIPE,1STSTCOLLEGEAVE,TRAFFIC CONTROL SIGNAL,2019-07-03 00:52:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,ST RD 45/46,N MONROE ST,,500.0,E,39.186944,-86.5468,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NMONROESTWSTATERD4546BYP,NONE,2019-07-03 22:47:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 S,,,,,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69125,LN CONTROL,2019-07-03 17:56:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S LEONARD SPRINGS,,,600.0,N,39.17761509,-86.59514,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,LIZZYLNSLEONARDSPRINGSRD,NONE,2019-07-03 17:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S SARE,E ROGERS ST,,100.0,S,39.13584,-86.496288,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ROGERSRDSSARERD,NONE,2019-07-03 04:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,LEFT TURN,I-69OPASW 3RDST,TRAFFIC CONTROL SIGNAL,2019-07-03 15:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W FOUNTAIN,N CRESCENT RD,,100.0,S,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,CRESENTRDFOUNTAINDR,LN CONTROL,2019-07-03 12:34:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W MAPLE GROVE,N MATTHEWS DR,,,,39.245408,-86.6204,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,NMATTHEWSDRWMAPLEGROVERD,STOP SIGN,2019-07-03 19:45:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45,INDUSTRIAL BLVD,,,,39.1436,-86.58031,ST RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,INDUSTRIALBLVDST RD 45 W,TRAFFIC CONTROL SIGNAL,2019-07-04 07:11:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 48,N OARD,,,,39.164848,-86.62,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,OARDRDST RD 48E,NONE,2019-07-04 05:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E GRIMES LN,,,,39.15344,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EGRIMESLNSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-07-05 14:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 3RD ST,,,,39.16464,-86.534816,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,3RDSTCOLLEGEAVE,NONE,2019-07-05 04:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 7TH,N COLLEGE AVE,,,,39.168656,-86.534784,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,7THSTNCOLLEGEAVE,TRAFFIC CONTROL SIGNAL,2019-07-05 15:51:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,E SAMPLE,N WAYPORT RD,,1320.0,E,39.26577609,-86.52091166,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ESAMPLERDNWAYPORTRD,NONE,2019-07-05 17:22:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 4TH,S DUNN ST,,200.0,W,39.165648,-86.528144,LOCAL/CITY RD,Y,URBAN,N,N,N,,,,,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,,,E4THSTSDUNNST,NONE,2019-07-05 08:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E ROBINSON,W ST RD 37,,450.0,N,39.28795694,-86.49927,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,EROBINSONRDOLDSTATE37NRD,NONE,2019-07-05 06:45:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,I-69 S,,,,,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,I-69125,LN CONTROL,2019-07-05 16:37:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S HANDY,S AIRLINE RD,,100.0,S,39.08287477,-86.48688,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,Y-INTERSECTION,CURVE/LEVEL,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,SAIRLINERDSHANDYRD,NONE,2019-07-05 17:26:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S WALNUT ST PK,E CRESTLINE DR,,210.0,N,39.116352,-86.526496,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,RAN OFF RD RIGHT,RAN OFF RD,ECRESTLINEDRSWALNUTSTPK,NONE,2019-07-05 21:08:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N 1ST,,100.0,E,39.23125467,-86.62103537,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,FIRSTSTST RD 46 W,NONE,2019-07-05 16:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,S MULLER PKWY,,,,39.1645,-86.5627,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SOUTHMULLERPKWYWEST3RDST,NONE,2019-07-05 13:22:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 2ND,S COLLEGE AVE,,,,39.16138,-86.53493,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHCOLLEGEAVEWEST2NDST,TRAFFIC CONTROL SIGNAL,2019-07-06 17:20:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N SMITH PK,,,,39.20997,-86.58271,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,REAR END,SMITHPKRDST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-07-06 07:38:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,N WALNUT,W ST RD 37,,,,39.20704,-86.534704,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NORTHWALNUTSTOLDSTATERD37RD,TRAFFIC CONTROL SIGNAL,2019-07-06 02:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 46,ST RD 446,,,,39.164448,-86.471888,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,E 3RDSTSSTATERD446RD,NONE,2019-07-06 15:40:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,7469.0,,,N CANYON,,,,,39.13304,-86.522288,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,DRIVER ILLNESS,RAN OFF RD,NCANYONCT,NONE,2019-07-06 13:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N HEADLEY,E TREADWELL LN,,100.0,N,39.19008,-86.514288,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,RAN OFF RD,ETREADWELLLNNHEADLEYRD,NONE,2019-07-06 00:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ROCKPORT,W TAPP RD,,,,39.03354222,-86.61119288,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHROCKPORTRDWESTTAPPRD,TRAFFIC CONTROL SIGNAL,2019-07-06 13:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 1ST,S HAWTHORNE DR,,100.0,W,39.159344,-86.520096,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OVERCORRECTING/OVERSTEERING,SAME DIRECTION SIDESWIPE,E1STSTSHAWTHORNEDR,NONE,2019-07-07 13:35:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,I-69 S,,,0.0,N,41.35203651,-85.08767543,INTERSTATE,N,RURAL,N,Y,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,I-69S128,NONE,2019-07-07 19:18:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ST RD 37,S KETCHAM RUNAROUND,,,,39.07115,-86.54444,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,OLDST RD 37RDSKETCHAMROUNDABOUTRD,STOP SIGN,2019-07-07 13:50:00,,,
