Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,3,0.0,2.0,0.0,0,,,,E 3RD ST,S JEFFERSON ST,,50.0,E,39.16427,-86.50709,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSJEFFERSONST,NONE,2020-01-10 13:56:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N SMITH PK,,,,39.20996,-86.58271,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SMITHPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-01-10 14:12:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,S GATES DR,,,,39.16458,-86.57619,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,SOUTHGATESDRWEST3RDST,TRAFFIC CONTROL SIGNAL,2020-01-10 14:15:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,52,D,ST RD 45/46,I-69 S,,0.0,S,39.18213768982268,-86.55690591875465,ST RD,,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,RAMP,,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,ST RD 46-052-RAMPD,,2020-01-10 15:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,W SMITH AVE,,,,39.16284,-86.53363,LOCAL/CITY RD,Y,URBAN,Y,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,ESMITHAVENWALNUTST,TRAFFIC CONTROL SIGNAL,2020-01-10 15:25:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,S FAIRFAX RD,,50.0,S,39.10715681996801,-86.52648030485412,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,RIGHT TURN,SFAIRFAXRDSOLDSTATE37RD,TRAFFIC CONTROL SIGNAL,2020-01-10 15:42:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E 10TH ST,INDIANA RAILRD BRIDGE,,200.0,E,39.17167,-86.527,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,TENTHSTJEFFERSONST,NONE,2020-01-11 02:38:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,I-69 N,W SAMPLE RD,,2500.0,S,39.26589,-86.52283,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69 NWSAMPLERD,LN CONTROL,2020-01-11 07:55:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 10TH ST,N SUNRISE DR,,,,39.17154405660486,-86.51249839045849,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NSUNRISEDRTENTHST,TRAFFIC CONTROL SIGNAL,2020-01-11 09:47:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N SMITH RD,E MORNINGSIDE DR,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EMORNINGSIDEDRSSMITHRD,STOP SIGN,2020-01-11 11:40:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N FEE LN,E 17TH ST,,,,39.17899,-86.51897,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,EAST17THSTFEELN,NONE,2020-01-11 12:25:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E 17TH ST,ST RD 45/46,,,,39.17971,-86.50727,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,E17THSTNST RD 4546BYPASSRD,NONE,2020-01-11 14:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E ATWATER AVE,S FESS AVE,,,,39.16312,-86.52589,,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,ATWATERAVEFESSAVE,NONE,2020-01-11 15:00:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S FAIRFAX RD,E MOFFETT LN,,,,39.09985978605229,-86.51786083926957,COUNTY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FAIRFAXRDMOFFETTLN,STOP SIGN,2020-01-11 17:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WALNUT ST,W 15TH ST,,,,39.17685,-86.53354,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,15STNWALNUTST,STOP SIGN,2020-01-11 22:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N PROW RD,,,1000.0,S,39.192336924454146,-86.55261006356439,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH ANIMAL OTHER,NPROWRDWARLINGTONRD,NONE,2020-01-12 04:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ALLEY,,,50.0,W,39.166177256386526,-86.52693646246335,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EASTWESTALLEYALYINDIANAAVE,NONE,2020-01-12 12:55:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0,,,,S LEONARD SPRINGS RD,CEDAR CHASE DR,,194.0,S,39.13037,-86.58257,COUNTY RD,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,CEDARCHASEDRLEONARDSPRINGSRD,,2020-01-12 13:10:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 3RD ST,S ROSE AVE,,,,39.16425,-86.51092,,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,,ROSEAVE 3RDST,STOP SIGN,2020-01-12 15:12:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E HILLSIDE DR,S WALNUT ST,,,,39.15049895482003,-86.5336999715666,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EHILLSIDEDRSWALNUTST,TRAFFIC CONTROL SIGNAL,2020-01-12 17:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S SARE RD,E ROGERS ST,,,,39.13574,-86.49667,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,INTERCHANGE,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EASTROGERSRDSOUTHSARERDS,ROUNDABOUT INTERSECTION,2020-01-12 18:26:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,1505.0,,,W ARLINGTON RD,,,400.0,N,39.17920706733309,-86.54710639847725,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,REAR END,WEST17THSTWESTARLINGTONRD,NONE,2020-01-12 21:45:00,,,
ISP BLOOMINGTON 33,ELLETTSVILLE,2,,0.0,0.0,0,,,,N SYCAMORE DR,COLT DR,,0.0,S,39.23451,-86.64003,LOCAL/CITY RD,,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,COLTDRSYCAMOREDR,,2020-01-13 10:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,1104.0,,,S COVENANTER DR,,,,,39.15421519204911,-86.5088262770184,UNKNOWN,Y,URBAN,N,N,Y,LN CLOSURE,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,OTHER - EXPLAIN IN NARRATIVE,SCOVENANTERDR,NONE,2020-01-13 11:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,W ALLEN ST,,75.0,S,39.1556,-86.53367,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ALLENSTWALNUTST,LN CONTROL,2020-01-13 13:03:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,S ZIKES RD,,,0.0,S,39.04945055424549,-86.52644583478653,LOCAL/CITY RD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,SZIKESRD,,2020-01-13 13:28:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,W GRIMES LN,,,,39.15335,-86.53371,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,EGRIMESSTSWALNUTST,TRAFFIC CONTROL SIGNAL,2020-01-13 14:42:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,I-69 S,W TAPP RD,,,,39.136791172346925,-86.57322795483003,INTERSTATE,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69STAPPRD,NONE,2020-01-13 17:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W TAPP RD,S PINEHURST DR,,100.0,W,39.13634091064622,-86.54995765743513,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,FOG/SMOKE/SMOG,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SPINEHURSTDRWTAPPRD,LN CONTROL,2020-01-14 07:49:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W TAPP RD,S DEBORAH DR,,,,39.13666,-86.56784,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,REAR END,SDEBORAHDRWTAPPRD,LN CONTROL,2020-01-14 08:54:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S FACULTY AVE,E 3RD ST,,,,39.16427,-86.52104,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,FACULTYAVE 3RDST,NONE,2020-01-14 09:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,E 10TH ST,,445.0,N,39.17159004625512,-86.5021508530589,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,CELL PHONE USAGE,REAR END,ST RD 45STENTHST,LN CONTROL,2020-01-14 14:35:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 3RD ST,S EAGLESON AVE,,,,,,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAGLESON AVEAVE 3RDST,TRAFFIC CONTROL SIGNAL,2020-01-14 14:37:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S COLLEGE AVE,W 2ND ST,,,,39.161380949464856,-86.53499878127808,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SCOLLEGEAVEW 2NDST,NONE,2020-01-14 14:55:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N LAKEVIEW DR,,,,39.22104,-86.60539,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,LAKEVIEWDRST RD 46E,NONE,2020-01-14 15:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N FEE LN,BRISCOE CIRCLE,,350.0,S,39.17705,-86.51884,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,EAST17THSTFEELN,LN CONTROL,2020-01-14 19:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,300.0,,,W RILEY DR,,,,,39.18301055529868,-86.53502496664603,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,SAME DIRECTION SIDESWIPE,WESTRILEYDR,NONE,2020-01-14 22:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,8027.0,,,W ST RD 37,,,,,,,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,GRAVEL,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,OLDST37RD,NONE,2020-01-14 23:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,I-69 S,ST RD 48,,500.0,S,39.16453,-86.57327,INTERSTATE,N,URBAN,N,N,N,,DARK (LIGHTED),FOG/SMOKE/SMOG,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH ANIMAL OTHER,I-69SW 3RDST,LN CONTROL,2020-01-15 06:37:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W BLOOMFIELD RD,I-69 S,,,,39.1473734359635,-86.5732363897325,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,FOG/SMOKE/SMOG,WET,,RAMP,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,BLOOMFIELDRDI-69S,LN CONTROL,2020-01-15 09:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W TAPP RD,S DEBORAH DR,,,,39.1366266742838,-86.56785863783956,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,FOG/SMOKE/SMOG,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,DEBORAHDRTAPPRD,STOP SIGN,2020-01-15 09:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S HENDERSON ST,E MOODY DR,,,,39.14787,-86.52691,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,MOODYDRSHENDERSONST,LN CONTROL,2020-01-15 12:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,601.0,,,E 10TH ST,N INDIANA AVE,,,,39.17167,-86.527,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,E 10THST,NONE,2020-01-15 13:07:00,,,True
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W GIFFORD,S KIRBY RD,,,,39.15135,-86.61029,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHKIRBYRDWESTGIFFORDRD,NONE,2020-01-15 14:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N PETE LLIS DR,E JOHN HINKLE PL,,,,39.17057,-86.4956,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EJOHNHINKLEPLNPETEELLISDR,STOP SIGN,2020-01-15 15:15:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45,E BETHEL LN,,,,39.209952,-86.463392,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,BETHELLNST RD 45E,STOP SIGN,2020-01-15 15:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,ENTRANCE TO KROGER FUEL CENTER,,100.0,W,39.15371,-86.49524,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,RIGHT TURN,SLIBERTYDRW 3RDST,NONE,2020-01-15 15:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE AVE,W 1ST,,,,39.15938,-86.53505,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SCOLLEGEAVEW1STST,NONE,2020-01-15 15:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N KINSER PK,ST RD 45/46,,,,39.18638515634861,-86.5377509470496,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,ESTATERD4546RDNKINSERPK,TRAFFIC CONTROL SIGNAL,2020-01-15 17:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,N ST RD 37,W BAYLES RD,,,,39.21546,-86.53701,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,BAYLESRDNBUSINESS37RD,NONE,2020-01-15 19:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S MITCHELL ST,E MAXWELL LN,,,,39.15777,-86.51372,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EMAXWELLLNSMITCHELLST,STOP SIGN,2020-01-15 19:18:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,N ROGERS ST,W 11TH ST,,,,39.17326,-86.53856,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,NROGERSSTW11THST,STOP SIGN,2020-01-15 20:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,2.0,0.0,0,,,,S WALNUT ST,E MILLER DR,,,,39.14687736357581,-86.53269368055386,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,MILLERLNWALNUTST,TRAFFIC CONTROL SIGNAL,2020-01-16 08:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,ST RD 46,KINGSTON DR S,,,,39.16419906481297,-86.49306551357914,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,3RDSTKINGSTONDR,NONE,2020-01-16 09:06:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,E 3RD ST,S LINCOLN ST,,,,39.16458,-86.53111,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,E 3RDSTSLINCOLNST,TRAFFIC CONTROL SIGNAL,2020-01-16 11:11:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,ENTRANCE TO WALNUT PARK SHOPPING CENTER,,75.0,N,39.13802,-86.5319,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SWALNUTSTWCOUNTRYCLUBDR,LN CONTROL,2020-01-16 12:01:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ENTRANCE DR TO SRSC ,SRSC CIRCLE DR,,935.0,W,39.15571,-86.51253,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLISION WITH OBJECT IN RD,ELAWLNNUNIONST,NONE,2020-01-16 16:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,E SCHACHT RD,,,3168.0,W,39.107103539220006,-86.5097476548875,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,RAN OFF RD,HARRELLRDSCHACHTRD,NONE,2020-01-16 22:46:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,W BLOOMFIELD RD,S BASSWOOD DR,,700.0,E,39.14977,-86.56889,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,BLOOMFIELDRDSBASSWOODDR,NONE,2020-01-17 01:33:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N ROGERS ST,,50.0,W,39.1666,-86.53869,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NROGERSSTWKIRKWOODAVE,LN CONTROL,2020-01-17 08:31:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N EAGLESON AVE,E 17TH ST,,,,39.17880756532027,-86.5124397854039,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EAST17THSTNEAGLESON AVEAVE,NONE,2020-01-17 09:55:00,,,
