Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N UNION VALLY,W MAPLE GROVE RD,,900.0,N,39.24470520694639,-86.59287364852761,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SEVERE CROSS WIND,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH OBJECT IN RD,NUNIONVALLYRDWMAPLEGROVERD,NONE,2019-01-08 23:48:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,W PROFILE PKWY,,,,39.16474,-86.59259,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,PROFILEPKWYST RD 48,TRAFFIC CONTROL SIGNAL,2019-01-08 14:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,W 3RD,I-69,Y,,,39.16453,-86.57327,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,N ST RD 37W 3RDST,TRAFFIC CONTROL SIGNAL,2019-01-09 11:01:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE MALL,E BUICK CADILLAC BLVD,,,,39.15811,-86.49789,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EBUICKCADILLACBLVDSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2019-01-09 18:13:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,ST RD 45/46,N RANGE RD,,,,39.17149,-86.49537,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,RANGERDST RD 45 W,NONE,2019-01-09 11:40:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N LAKEVIEW DR,,,,39.22104,-86.60539,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,LAKEVIEWDRST RD 46 W,STOP SIGN,2019-01-09 07:30:00,,,
ISP BLOOMINGTON 33,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,W CHAFIN CHAPEL RD,,50.0,E,39.25962,-86.65755,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,REAR END,CHAFINCHAPELRDST RD 46,LN CONTROL,2019-01-09 12:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W 3RD,S LANDMARK AVE,,,,39.16443,-86.5563,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,OTHER - EXPLAIN IN NARRATIVE,SLANDMARKAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2019-01-09 21:00:00,,,True
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 S,,,100.0,N,-3.1835279593139516e-05,-2.9873979151812802e-05,INTERSTATE,N,RURAL,N,Y,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,NON-COLLISION,I-69125,LN CONTROL,2019-01-09 08:45:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,N BOTTOM,W SIMPSON CHAPEL RD,,900.0,N,39.26962,-86.54773,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NBOTTOMRDRDWSIMPSONCHAPELRDRD,NONE,2019-01-09 18:02:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S COLLEGE,W DODDS ST,,,,39.15754,-86.53482,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,COLLEGEAVEDODDSST,NONE,2019-01-09 10:55:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,W GIFFORD,,,,39.15666781468315,-86.58267935658137,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SOUTHCURRYPKWESTGIFFORDRD,RR CROSSING FLASHING LIGHTS AND GATES,2019-01-09 16:10:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FAIRFAX,E LINDA ST,,50.0,W,39.09681,-86.51704,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EASTLINDALNSOUTHFAIRFAXRD,NONE,2019-01-09 18:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,501.0,,,S MULLER,,,,,39.16181116889534,-86.56732873300732,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE LN MOVEMENT,OTHER - EXPLAIN IN NARRATIVE,WMULLERPKWY,NONE,2019-01-09 23:15:00,,,True
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W TAPP,S LEONARD SPRINGS RD,,,,39.13682,-86.58261,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLEONARDSPRINGSRDWTAPPRD,STOP SIGN,2019-01-09 20:40:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,KINGSTON DR S,ST RD 46,,,,39.16419105182975,-86.49307630633638,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTKINGSTONDR,TRAFFIC CONTROL SIGNAL,2019-01-10 10:02:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,N DUNN,E KIRKWOOD AVE,,,,39.16653,-86.52823,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,EKIRKWOODAVENDUNNST,STOP SIGN,2019-01-10 09:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W 2ND,S PATTERSON DR,,,,39.16075,-86.54848,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,HEAD ON BETWEEN TWO MOTOR VEHICLES,SPATTERSONDRW 2NDST,TRAFFIC CONTROL SIGNAL,2019-01-10 20:19:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 46,N CURRY PK,,500.0,W,39.19368,-86.57139,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,CURRYPKST RD 46 W,NONE,2019-01-10 19:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,E 11TH,N FEE LN,,,,39.17328,-86.51893,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E11THSTFEELN,NONE,2019-01-10 22:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 2ND,S MITCHELL ST,,,,39.16102,-86.51417,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,MITCHELLSTSECONDST,STOP SIGN,2019-01-10 00:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S FACULTY,E 3RD ST,,150.0,S,39.16423432233721,-86.5210725389863,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,FACULTYLN3RDST,STOP SIGN,2019-01-10 14:20:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S HIGH,E COVENANTER DR,,100.0,N,39.15363,-86.50843,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,ICE,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,COVENANTERDRHIGHST,NONE,2019-01-10 11:00:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S ROGERS,W GORDON PK,,,,39.12154,-86.53916,LOCAL/CITY RD,N,RURAL,Y,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,SOUTHROGERSSTWESTGORDONPK,TRAFFIC CONTROL SIGNAL,2019-01-10 16:16:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E DILLMAN RD,,,,39.09292,-86.53404,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EDILLMANRDSOLDSTATE37RD,STOP SIGN,2019-01-10 13:29:00,,,
STINESVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N LOVE LN,,,,39.220005211517275,-86.60373183373154,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,LOVELNNLOVELN,NONE,2019-01-10 15:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W WOODYARD,,,1500.0,S,39.20145632535846,-86.60200218818208,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,WWOODYARDRDWALCOTTRD,NONE,2019-01-10 13:47:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,E 3RD ST,,,,39.16429232947392,-86.47208681624451,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTST RD 46,TRAFFIC CONTROL SIGNAL,2019-01-11 23:15:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N EAGLESON AVE,E 10TH ST,,,,39.17159,-86.51566,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAGLESON AVEAVETENTHST,TRAFFIC CONTROL SIGNAL,2019-01-11 11:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,ST RD 37,N ST RD 37,,,,39.33873,-86.50941,ST RD,N,RURAL,N,Y,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,NOLDST RD 37RDN ST RD 37,TRAFFIC CONTROL SIGNAL,2019-01-12 05:47:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,N CURRY PK,,,,39.193667715342485,-86.5713997440425,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,CURRYPKST RD 46,TRAFFIC CONTROL SIGNAL,2019-01-12 06:25:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N MILO B SAMPSON LN,,500.0,W,39.18621,-86.52215,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,NMILOBSAMPSONLNST RD 46,LN CONTROL,2019-01-12 04:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ATWATER,E ASTSIDE DR,,,,39.16307,-86.5132,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,SLEET/HAIL/FREEZING RAIN,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BACKING CRASH,ATWATERAVEEASTSIDEDR,LN CONTROL,2019-01-12 21:13:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E BETHEL,N BAUGH RD,,2000.0,E,39.21303,-86.48684,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,UNSAFE SPEED,RAN OFF RD,BAUGHRDBETHELLN,NONE,2019-01-12 11:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,452.0,,,E LAURELWOOD,S LAURELWOOD DR,,200.0,S,39.13991,-86.52261,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER TURNING,LEFT/RIGHT TURN,452ELAURELWOODDRWYLIEFARMDR,NONE,2019-01-12 00:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E MONROE DAM,S STRAIN RIDGE RD,,300.0,W,39.01851,-86.52287,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/HILLCREST,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,MONROEDAMRDSTRAINRIDGERD,NONE,2019-01-12 09:20:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E ROBINSON,N MILLER RD,,1000.0,N,39.25102,-86.47006,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,MILLERRDROBINSONRD,NONE,2019-01-12 05:31:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 N,,,,,-1.3469863189943252e-05,-1.8323065329419894e-05,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,SNOW,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69130,LN CONTROL,2019-01-12 10:08:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,1.0,0.0,0.0,0.0,,,,I-69 S,,,0.0,S,-2.049753896847043e-06,-2.8454283268858926e-05,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,SAME DIRECTION SIDESWIPE,I-69124.0,LN CONTROL,2019-01-12 13:55:00,,,
MONROE SD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,I-69 S,,,1000.0,S,41.090204228531,-85.21953135483558,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69S106.5,LN CONTROL,2019-01-12 06:59:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,501.0,,,N EAGLESON AVE,,,,,39.17009240834852,-86.51591697345376,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),BLOWING SAND/SOIL/SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,OTHER - EXPLAIN IN NARRATIVE,NEAGLESON AVEAVE,NONE,2019-01-12 01:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N VALLEYVIEW,BRIARCLIFF CT,,120.0,N,39.19442,-86.54644,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,OPPOSITE DIRECTION SIDESWIPE,VALLEYVIEWDRWINDINGWAY,NONE,2019-01-12 13:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,2.0,0.0,0.0,,,,S LEONARD SPRINGS,W MAYBURY MALL,,60.0,S,39.13149,-86.58258,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,SNOW/SLUSH,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SLEONARDSPRINGSRDWMAYBURYMALL,NONE,2019-01-12 16:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,5055.0,,,S ST RD 37,,,,,39.13703949638781,-86.53060347496864,UNKNOWN,N,URBAN,N,N,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SOLDST RD 37RD,NONE,2019-01-12 01:45:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S STRAIN RIDGE,E MONROE DAM RD,,500.0,N,39.018490682777895,-86.52291830204176,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,OPPOSITE DIRECTION SIDESWIPE,MONROEDAMRDSTRAINRIDGERD,NONE,2019-01-12 06:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,HW37,N,W 3RD,,,,,-4.119902946305061e-05,-3.7153383311240314e-05,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,W 3RDST,TRAFFIC CONTROL SIGNAL,2019-01-12 01:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,2.0,0.0,0.0,,,,W ST RD 37,N HILLVIEW DR,,100.0,W,39.0144,-86.53707,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,NHILLVIEWDRNOLDSTATERD37RD,NONE,2019-01-12 08:40:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,0.0,,,,W PROMINENCE,N THOMAS RD,,,,39.22169,-86.63047,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,OTHER - EXPLAIN IN NARRATIVE,PROMINENCEPTTHOMASRD,NONE,2019-01-12 00:54:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W TAPP,I-69,,,,39.13679844029165,-86.57322659121257,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,INTERCHANGE,CURVE/LEVEL,CONCRETE,RAN OFF RD RIGHT,RAN OFF RD,I-69TAPPRD,LN CONTROL,2019-01-13 10:14:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45,N PETE LLIS DR,,400.0,E,39.17148185320645,-86.49539772578255,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 10THSTNPETEELLISDR,NONE,2019-01-13 18:06:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,S GATES DR,,,,39.16456956885329,-86.57621393574567,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SGATESDRW 3RDST,TRAFFIC CONTROL SIGNAL,2019-01-13 14:08:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,E WINSLOW RD,,,,39.13597,-86.53111,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EWINSLOWRDSWALNUTST,NONE,2019-01-13 08:24:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E SOUTHERN,,,500.0,W,39.14982034313116,-86.53340912760555,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,ESOUTHERNDRWALNUTST,NONE,2019-01-13 03:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 N,,,100.0,N,41.28113811651238,-85.08696911985372,INTERSTATE,N,RURAL,Y,Y,N,,DAWN/DUSK,SNOW,ICE,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69 N123,NONE,2019-01-13 07:51:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,I-69 N,,,300.0,N,41.28115381695303,-85.08697262664961,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,ICE,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,I-69 N123,NONE,2019-01-13 08:08:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,3425.0,,,S ROGERS,W SAN JUAN DR,,,,39.12616,-86.53889,COUNTY RD,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHROGERSST,NONE,2019-01-13 11:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,S WALNUT,E 1ST,,,,39.15936,-86.53365,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,E1STSTSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-01-13 00:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W FULLERTON,W REDDY WAY,,,,39.1222,-86.56449,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,ICE,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,WFULLERTONPKWREDDYWAY,NONE,2019-01-13 09:52:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,I-69,,,,39.16451659193313,-86.57328827465903,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,37HWY3RDST,TRAFFIC CONTROL SIGNAL,2019-01-14 11:50:00,,,
