_id,Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
2910,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S LIBERTY DR,,,2918.0,S,39.19585575968514,-86.5317744887679,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF RD,LIBERTYDR3RDST,NONE,2021-01-26 03:00:00,,,
2911,MONROE SD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,ST RD 46,,,500.0,E,39.22489461663737,-86.54732294463567,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,NSMITHPKST RD 46 W,NONE,2021-01-26 10:51:00,,,
2912,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,S COLLEGE AVE,W 1ST,,200.0,N,39.136803404453566,-86.573237117052,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,COLLEGEAVEFIRSTST,LN CONTROL,2021-01-26 10:53:00,,,
2913,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W KIRKWOOD AVE,S MADISON ST,,,,39.070911018853614,-86.61918199804933,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SMADISONSTWKIRKWOODAVE,NONE,2021-01-26 16:30:00,,,
2914,MONROE SD,ELLETTSVILLE,1,0.0,0.0,0,0,,,,ST RD 46,,,1700.0,W,39.16451398094762,-86.57305698612495,ST RD,N,RURAL,N,N,N,,DAYLIGHT,BLOWING SAND/SOIL/SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,NCURRYPKST RD 46 W,NONE,2021-01-26 17:20:00,,,
2915,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,215,,,E BURKS DR,S KENNEDY DR,,,,39.07818381,-86.66643997,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,EBURKSDR,STOP SIGN,2021-01-26 17:35:00,,,
2916,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,N MONROE ST,W 10TH ST,,,,39.18093218037587,-86.55756699733844,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,UNSAFE SPEED,RAN OFF RD,NMONROESTW10THST,STOP SIGN,2021-01-26 20:44:00,,,
2917,BLOOMINGTON PD,BLOOMINGTON,2,0.0,3.0,0,0,,,,N WALNUT ST,E 14TH ST,,,,39.15036195332026,-86.50090610310139,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,14THSTWALNUTST,STOP SIGN,2021-01-26 21:15:00,,,
2918,BLOOMINGTON PD,BLOOMINGTON,2,0.0,3.0,0,0,,,,W 17TH ST,N MADISON ST,,,,-4.456479165226187e-07,-4.37385909906117e-05,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NMADISONSTW17THST,TRAFFIC CONTROL SIGNAL,2021-01-26 21:38:00,,,
2919,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S HIGH ST,E ATWATER AVE,,50.0,N,39.171598979055055,-86.50215235311198,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EATWATERDRSHIGHST,NONE,2021-01-25 08:00:00,,,
2920,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N FORREST AVE,,,,,39.07562552927626,-86.62762629913351,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,FORRESTAVEWOODLAWNAVE,NONE,2021-01-25 10:55:00,,,
2921,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 2ND ST,B-LINE TRAIL / S MORTON ST,,,,39.07921869,-86.61803045,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,2NDSTMORTONST,LN CONTROL,2021-01-25 11:01:00,,,
2922,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N COLLEGE AVE,W 11TH ST,,,,39.15332277212977,-86.53373776848666,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,ICE,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,NCOLLEGEAVEW11ST,TRAFFIC CONTROL SIGNAL,2021-01-25 11:12:00,,,
2923,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,S CURRY PK,W WOODLYN DR,,600.0,S,39.25419764245556,-86.52775992655829,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,CURRYPKROLLAVE,NONE,2021-01-25 11:41:00,,,
2924,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S MULLER PKWY,W 3RD ST,,,,39.2576800719967,-86.62365359222525,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,REAR END,SMULLERPARKW 3RDST,STOP SIGN,2021-01-25 14:24:00,,,
2925,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 46,ST RD 45,,,,39.12144982416055,-86.51158440731778,ST RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 45ST RD 46,TRAFFIC CONTROL SIGNAL,2021-01-25 14:41:00,,,
2926,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W BLOOMFIELD RD,S CORY LN,,,,39.16305741004573,-86.51322503480222,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,BLOOMFIELDSTCORYLN,NONE,2021-01-25 15:58:00,,,
2927,BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0,0,,,,W ALLEN ST,S PATTERSON DR,,,,39.22934309032547,-86.62358111401456,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SPATTERSONDRWALLENST,TRAFFIC CONTROL SIGNAL,2021-01-25 16:04:00,,,
2928,MONROE SD,BLOOMINGTON,1,0.0,1.0,0,0,,,,W ST RD 37,,,1700.0,N,39.146024681580634,-86.5388966084346,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RAN OFF RD,OLDSTATERD37RDWYLIERD,NONE,2021-01-24 07:43:00,,,
2929,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,I-69 S,,,581.0,E,39.186385324016975,-86.53775044658913,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,NCrossoverRdI-69,,2021-01-24 08:19:00,,,
2930,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,I-69 S,,,422.0,S,39.29571879421623,-86.62638034256048,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,OldKinserPikeI-69,,2021-01-24 08:25:00,,,
2931,ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0,0,,,,I-69 N,,,0.0,S,39.12101039868452,-86.6429793155011,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,SNOW/SLUSH,,NO JUNCTION INVOLVED,,CONCRETE,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69109.2,,2021-01-24 09:50:00,,,
2932,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,9486,,,E SOUTHSHORE DR,N RICHARDSON RD,,,,39.07317595764766,-86.63759327928089,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLOUDY,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/LEVEL,CONCRETE,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ESOUTHSHOREDR,NONE,2021-01-24 10:30:00,,,
2933,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 46,,,1584.0,W,39.20532344447877,-86.5831471358713,ST RD,N,RURAL,N,Y,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,ICE,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,NCURRYPKST RD 46 W,NONE,2021-01-24 10:37:00,,,
2934,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45,N RUSSELL RD (N),,,,39.17966135568254,-86.5072769678009,ST RD,N,URBAN,Y,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NRUSSELLRDST RD 45E,LN CONTROL,2021-01-24 10:40:00,,,
2935,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,528,,,S WALNUT ST,ENTRANCE TO POST OFFICE (N),,,,39.17971,-86.50727,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,SNOW/SLUSH,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,COLLISION WITH OBJECT IN RD,SWALNUTST,STOP SIGN,2021-01-24 10:40:00,,,
2936,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S SNODDY RD,E ROGERS ST,,,,39.21098142941657,-86.59281110193308,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,EASTROGERSRDSOUTHSNODDYRD,STOP SIGN,2021-01-24 11:54:00,,,
2937,MONROE SD,BLOOMINGTON,1,0.0,1.0,0,0,,,,N MT TABOR RD,,,3000.0,N,39.07345695268241,-86.65598223445654,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,DELAPRDMTTABORRD,LN CONTROL,2021-01-24 13:07:00,,,
2938,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W 3RD ST,S LANDMARK AVE,,,,39.28641414588241,-86.52035453854394,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,FOLLOWING TOO CLOSELY,REAR END,SOUTHLANDMARKAVEWEST3RDST,TRAFFIC CONTROL SIGNAL,2021-01-24 14:50:00,,,
2939,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,W COUNTRY CLUB DR,ENTRANCE TO SOUTHERN HILLS CHURCH OF CHRIST,,300.0,E,39.16637,-86.46612,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROCKPORTRDWCOUNTRYCLUBDR,NONE,2021-01-24 16:15:00,,,
2940,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,505,,,W HOOSIER CT AVE,,,,,39.31950733164541,-86.51186459649732,LOCAL/CITY RD,Y,URBAN,N,N,N,,UNKNOWN,,,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,BACKING CRASH,WHOOSIERCOURTAVE,NONE,2021-01-24 16:30:00,,,
2941,MONROE SD,BLOOMINGTON,1,0.0,1.0,0,0,,,,S ST RD 37,,,200.0,N,39.00500394278446,-86.5000014760113,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,HARRODSBURGRDOLDSTATERD37RD,NONE,2021-01-24 18:44:00,,,
2942,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,N WALNUT ST,,,,39.093431075743936,-86.42322399439219,ST RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,NWALNUTSTST RD 46E,TRAFFIC CONTROL SIGNAL,2021-01-24 21:08:00,,,
2943,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E 12TH ST,N WALNUT ST,,,,39.14749279495784,-86.5729876615269,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,TWELVETHSTWALNUTST,NONE,2021-01-23 00:18:00,,,
2944,BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0,0,,,,W 2ND ST,B-LINE TRAIL,,50.0,E,39.074338966954876,-86.50580752404396,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SMORTONSTW 2NDST,NONE,2021-01-23 13:58:00,,,
2945,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N COLLEGE AVE,W 10TH ST,,,,39.19386222095399,-86.59080528913005,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,RIGHT ANGLE,10THSTCOLLEGEAVE,TRAFFIC CONTROL SIGNAL,2021-01-23 23:47:00,,,
2946,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,N KINSER PK,,,,39.0378271304992,-86.55670708005962,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT TURN,NKINSERPKST RD 4546E,TRAFFIC CONTROL SIGNAL,2021-01-22 07:54:00,,,
2947,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,N MORTON ST,W 9TH ST,,,,39.17146506032311,-86.49537048688096,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,9THSTMORTONST,STOP SIGN,2021-01-22 12:05:00,,,
2948,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45,S GARRISON CHAPEL RD,,180.0,W,39.09362700223411,-86.63843584212718,ST RD,N,RURAL,N,N,Y,WORK ON SHOULDER,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SGARRISONCHAPELRDST RD 45 W,LN CONTROL,2021-01-22 12:53:00,,,
2949,BLOOMINGTON PD,BLOOMINGTON,2,0.0,3.0,0,0,,,,ST RD 45,N JOHN HINKLE PL,,,,39.14195,-86.58259,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 10THSTNJOHNHINKLEPL,STOP SIGN,2021-01-22 14:20:00,,,
2950,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,ST RD 45/46,I-69 N,,500.0,E,39.1944722788445,-86.59236302540516,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,INTERCHANGE,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69 NST RD 4546 W,NONE,2021-01-22 17:29:00,,,
2951,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S ENDWRIGHT RD,W GIFFORD,,,,39.18214754026038,-86.55691618794158,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,HEAD ON BETWEEN TWO MOTOR VEHICLES,ENDWRIGHTRDGIFFORDRD,STOP SIGN,2021-01-22 17:36:00,,,
2952,MONROE SD,BLOOMINGTON,1,0.0,2.0,0,0,,,,S CHAPEL HILL RD,,,1000.0,S,39.145922551398904,-86.57325090811284,COUNTY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,CHAPLEHILLRDSTATERD446RD,NONE,2021-01-21 03:37:00,,,
2953,MONROE SD,BLOOMINGTON,2,0.0,1.0,0,0,,,,ST RD 46,,,1020.0,E,39.105645293189326,-86.55130984894448,ST RD,Y,RURAL,N,Y,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 46 WWARLINGTONRD,LN CONTROL,2021-01-21 07:48:00,,,
2954,BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0,0,,,,ST RD 45/46,E MATLOCK RD,,,,38.85599631868846,-86.57913986464165,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,MATLOCKRDST RD 4546 W,TRAFFIC CONTROL SIGNAL,2021-01-21 09:11:00,,,
2955,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S PARK RIDGE RD,E HAGAN ST,,,,39.20921340384462,-86.58189430096294,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,HAGANSTSPARKRIDGEDR,STOP SIGN,2021-01-21 12:03:00,,,
2956,MONROE SD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S CURRY PK,W SIERRA DR,,50.0,N,39.159368503018314,-86.53507416331013,LOCAL/CITY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SOUTHCURRYPKWESTSIERRADR,NONE,2021-01-21 12:34:00,,,
2957,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,S EAGLESON AVE,E 3RD ST,,,,39.16656449469444,-86.53744363571205,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EAGLESON AVEAVE 3RDST,TRAFFIC CONTROL SIGNAL,2021-01-21 16:40:00,,,
2958,ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0,0,,,,W VERNAL PK,N CURRY PK,,0.0,N,39.193587389509105,-86.57127110709797,LOCAL/CITY RD,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,,CONCRETE,IMPROPER TURNING,LEFT TURN,WVernalPikeNCurryPike,,2021-01-21 18:50:00,,,
2959,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E LONGVIEW AVE,N PETE LLIS DR,,,,39.12579488812712,-86.52801874656188,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,ELONGVIEWAVENPETEELLISDR,STOP SIGN,2021-01-21 22:52:00,,,
2960,BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0,0,,,,S WALNUT ST,,,800.0,S,39.171333904056965,-86.5471088427956,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,HEAD ON BETWEEN TWO MOTOR VEHICLES,PINEWOODDRSWALNUTST,LN CONTROL,2021-01-20 01:32:00,,,
2961,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,0,,,,POINTE CLUB DR,S POINTE VIEW DR,,,,39.17595,-86.53355,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,OTHER - EXPLAIN IN NARRATIVE,POINTECLUBDRPOINTEVIEWDR,OTHER,2021-01-20 09:25:00,,,
2962,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,W KIRKWOOD AVE,S ROGERS ST,,,,39.179035273375554,-86.5377646261889,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHROGERSSTWESTKIRKWOODAVE,TRAFFIC CONTROL SIGNAL,2021-01-20 10:40:00,,,
2963,INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E MATLOCK RD,N HEADLEY RD,,,,39.163078475413705,-86.50850338614707,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,OPPOSITE DIRECTION SIDESWIPE,HEADLYRDMATLOCKRD,NONE,2021-01-20 11:20:00,,,
2964,BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0,0,,,,ST RD 45/46,W ARLINGTON RD,,,,39.15890391151831,-86.52264130379788,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,RAMP,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,ARLINGTONRDST RD 4546 W,NONE,2021-01-20 12:26:00,,,
2965,ISP BLOOMINGTON 33,BLOOMINGTON,2,,1.0,0,0,,,,S WALNUT ST,,,500.0,S,39.01346926850306,-86.54737729960024,ST RD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,REAR END,WDillmanRdSOldStateRoad37,,2021-01-20 14:10:00,,,
2966,ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0,0,,,,N HARTSTRAIT RD,ST RD 46,,,,39.17324930521811,-86.53483733388678,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,HARTSTRAITRDTEMPERANCEST,TRAFFIC CONTROL SIGNAL,2021-01-20 14:41:00,,,
2967,MONROE SD,BLOOMINGTON,1,0.0,0.0,0,1,,,,ST RD 45/46,ENTRANCE TO IU  10,,500.0,E,39.14584,-86.58261,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,DUNNSTST RD 4546E,NONE,2021-01-20 14:56:00,,,
2968,BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0,0,,,,E ATWATER AVE,S WOODLAWN AVE,,,,39.16449840560612,-86.56271607959957,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT/RIGHT TURN,EASTATWATERAVESOUTHWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2021-01-20 18:30:00,,,
