Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 48,S LIBERTY DR,,50.0,E,39.164606,-86.57913532,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SOUTHLIBERTYDRWEST3RDST,TRAFFIC CONTROL SIGNAL,2020-10-13 13:05:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,SR 45/46,N DUNN ST,,100.0,E,39.186243,-86.52836165,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHDUNNSTSR46W,TRAFFIC CONTROL SIGNAL,2020-10-13 15:45:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S PATTERSON DR,W ISAACS DR,,,,39.1644,-86.55207,LOCAL/CITY ROAD,N,URBAN,N,Y,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SPATTERSONDRW3RDST,STOP SIGN,2020-10-13 16:20:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E ATWATER AVE,S SWAIN AVE,,,,39.163048,-86.515262,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,RAN OFF ROAD,EATWATERDRSSWAINAVE,NONE,2020-10-14 04:15:00
MONROE SD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,SR 45,E BETHEL LN,,,,39.209952,-86.463392,STATE ROAD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,EBETHELLNSR45E,LANE CONTROL,2020-10-14 07:24:00
ISP BLOOMINGTON 33,SMITHVILLE(MONROE),2,,2.0,0.0,0,,,,SR 37,W SMITHVILLE RD,,0.0,S,39.070962,-86.53641,STATE ROAD,,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,WSmithvilleRdStateRd37,,2020-10-14 07:50:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,5901.0,,,W LEONARD SPRINGS RD,,,300.0,E,39.12224,-86.6144,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,SR45WWLEONARDSPRINGSRD,NO PASSING ZONE,2020-10-14 07:51:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W FULLERTON PIKE,S MONROE MEDICAL PARK BLVD,,20.0,S,39.11989441,-86.5732075,COUNTY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,SOUTHMONROEMEDICALPARKBLVDWESTFULLERTONPIKE,YIELD SIGN,2020-10-14 11:00:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0,7296.0,,,W OLD SR 37,,,950.0,N,39.2602306,-86.5014012,COUNTY ROAD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,RAN OFF ROAD,NOldStateRoad37ESampleRd,,2020-10-14 13:20:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,935.0,,,S COPPER BEECH WAY,,,,,39.1556887,-86.5699753,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SCOPPERBEECHRD,NONE,2020-10-14 14:18:00
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,N UNION VALLEY RD,W RICHLAND PLAZA DR,,100.0,N,39.21584,-86.5928,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NORTHUNIONVALLEYRDWESTLYNWESTDR,LANE CONTROL,2020-10-14 15:14:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,SR 446,,,1300.0,S,0.0,0.0,STATE ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,OVERCORRECTING/OVERSTEERING,RAN OFF ROAD,RICHARDSONRDSR446S,NONE,2020-10-14 17:11:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,421.0,,,E 3RD ST,S KIRBY ALLEY,,,,39.16464,-86.52897556,UNKNOWN,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,E3RDST,NONE,2020-10-14 19:13:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,E 1ST ST,,,,39.159344,-86.5336,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,E1STSTSWALNUTST,TRAFFIC CONTROL SIGNAL,2020-10-14 22:00:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,1.0,0,4210.0,,,S ORCHARD LN,,,,,39.1190785,-86.5327343,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,RAN OFF ROAD,SOUTHORCHARDLN,NONE,2020-10-15 01:48:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,381.0,,,W SAMPLE RD,N CANYON CT,,,,39.2658313,-86.527042,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,WSAMPLERD,NONE,2020-10-15 10:34:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45/46,E 10TH ST,,,,0.0,0.0,STATE ROAD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SR45SR46,TRAFFIC CONTROL SIGNAL,2020-10-15 11:08:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S COLLEGE MALL RD,ENTRANCE TO EASTLAND PLAZA,,100.0,S,39.15199711,-86.498806,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ENTRANCETO418SCOLLEGEMALLRDSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2020-10-15 11:25:00
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,W COUNTRY CLUB DR,S BANTA AVE,,100.0,W,39.136304,-86.544592,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,RAN OFF ROAD,SBANTAAVEWCOUNTRYCLUBDR,LANE CONTROL,2020-10-15 11:45:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,3.0,0.0,0,,,,E 10TH ST,SR 45/46,,50.0,S,,,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SR4546BYPSR46S,NONE,2020-10-15 12:25:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,1.0,0.0,0.0,0,,,,SR 45/46,E 10TH ST,,,,39.171648,-86.502096,STATE ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR TO REAR,10THSTSR46E,TRAFFIC CONTROL SIGNAL,2020-10-15 13:19:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S FAIRFAX RD,E MARIE LN,,,,0.0,0.0,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,EMARIELNSFAIRFAXRD,NONE,2020-10-15 14:36:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WALNUT GROVE ST,E 17TH ST,,,,39.179039,-86.521096,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST17THSTWALNUTGROVEST,NONE,2020-10-15 15:00:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45/46,N WALNUT ST,,400.0,E,39.186368,-86.5344,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NWALNUTSTSR4546W,NONE,2020-10-15 15:45:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 48,S GARRISON CHAPEL RD,,2640.0,E,39.16381764,-86.64042927,STATE ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,CONCRETE,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,SGARRISONCHAPELRDSR48W,NONE,2020-10-15 16:21:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45,E MARTIN DR,,100.0,W,39.20459324,-86.46353123,STATE ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,EMARTINDRSR45E,NONE,2020-10-15 16:50:00
MONROE SD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,W OLD SR 37,,,1000.0,N,39.222544,-86.5172,UNKNOWN,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,HEAD ON BETWEEN TWO MOTOR VEHICLES,EWHISNANDRDOLDSTATEROAD37RD,NONE,2020-10-15 17:55:00
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,106,C,I-69 S,N SR 37 BUSINESS,,898.0,W,39.23584242,-86.5411696,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF ROAD,SR37NWalnutSt,,2020-10-15 17:56:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S PATTERSON DR,W 2ND ST,,,,39.160737,-86.548536,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SPATTERSONDRW2NDST,TRAFFIC CONTROL SIGNAL,2020-10-15 23:45:00
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,3905.0,,,W ROLL AVE,,,200.0,E,39.14744,-86.582592,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,NCURRYPIKEWROLLAVE,NONE,2020-10-16 07:36:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E 3RD ST,S BALLANTINE RD,,,,39.15687505,-86.51908036,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,OTHER - EXPLAIN IN NARRATIVE,BALLANTINERDTHIRDST,STOP SIGN,2020-10-16 10:45:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 48,S GATES DR,,,,39.16466,-86.576125,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,IMPROPER LANE USAGE,LEFT TURN,SOUTHGATESDRWEST3RDST,TRAFFIC CONTROL SIGNAL,2020-10-16 10:58:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 4TH ST,S GRANT ST,,100.0,E,39.165648,-86.529712,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,LEFT OF CENTER,SAME DIRECTION SIDESWIPE,E4THSTGRANTST,NONE,2020-10-16 11:00:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,SR 48,S STONECHASE CROSSING RD,,300.0,W,39.1647547,-86.59524752,STATE ROAD,N,URBAN,N,Y,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SSTONECHASECROSSINGRDSR48W,NONE,2020-10-16 12:29:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S SWAIN AVE,E 3RD ST,,,,39.164261,-86.515275,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,SWAINAVETHIRDST,NONE,2020-10-16 12:35:00
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,SR 46,,,700.0,S,39.16585525,-86.49920381,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST7THSTSR46N,LANE CONTROL,2020-10-16 13:55:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N KINSER PIKE,W 17TH ST,,,,39.178992,-86.537792,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,SAME DIRECTION SIDESWIPE,NKINSERPIKEW17THST,TRAFFIC CONTROL SIGNAL,2020-10-16 14:01:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 3RD ST,S SWAIN AVE,,,,39.164261,-86.515275,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,SWAINAVETHIRDST,LANE CONTROL,2020-10-16 14:30:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45,N PETE ELLIS DR,,,,0.0,0.0,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,PETEELLISDRSR45,TRAFFIC CONTROL SIGNAL,2020-10-16 15:10:00
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E RHORER RD,S KENNEDY DR,,100.0,W,39.121488,-86.528304,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ERHORERRDSKENNEDYDR,NONE,2020-10-16 16:13:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 48,S LIBERTY DR,,,,39.164606,-86.579131,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLIBERTYDRW3RDST,TRAFFIC CONTROL SIGNAL,2020-10-16 16:50:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE MALL RD,E MOORES PIKE,,,,39.150485,-86.498192,LOCAL/CITY ROAD,N,URBAN,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,EASTMOORESPIKESOUTHCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2020-10-16 20:45:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,W COUNTRY CLUB DR,S MADISON ST,,75.0,E,39.136048,-86.536992,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BACKING CRASH,SMADISONSTWCOUNTRYCLUBDR,NONE,2020-10-16 22:21:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,N WAYPORT RD,N CONNAUGHT RD,,,,39.24332942,-86.53426868,LOCAL/CITY ROAD,Y,RURAL,N,N,N,,UNKNOWN,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,CONAUGHTRDWAYPORTRD,OTHER,2020-10-17 08:01:00
ISP BLOOMINGTON 33,ELLETTSVILLE,2,,0.0,0.0,0,,,,SR 46,W CHARLESTOWNE WAY,,422.0,E,39.22062469,-86.60462949,STATE ROAD,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,REAR END,StateRd46NLakeviewDr,,2020-10-17 09:50:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,SR 45/46,E DISCOVERY PKWY,,100.0,W,39.1751504,-86.50425904,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTDISCOVERYPKWYSR46E,TRAFFIC CONTROL SIGNAL,2020-10-17 12:55:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,KINGSTON DR S,ENTRANCE TO TARGET,,200.0,S,39.16424,-86.492944,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E3RDSTSKINGSTONDR,STOP SIGN,2020-10-17 13:55:00
MONROE SD,BLOOMINGTON,2,1.0,0.0,0.0,0,,,,W BOLIN LN,,,1200.0,E,39.103202,-86.57521289,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,SROCKPORTRDWBOLINLN,NONE,2020-10-17 14:12:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WALNUT ST,W 7TH ST,,,,39.16864,-86.533568,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER PASSING,BACKING CRASH,NWALNUTSTW7THST,LANE CONTROL,2020-10-17 15:07:00
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,SR 46,N HARTSTRAIT RD,,,,39.227624,-86.615919,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,REAR END,HARTSTRAITRDSR46W,NONE,2020-10-17 18:07:00
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,I-69 S,,,1500.0,S,0.0,0.0,INTERSTATE,N,URBAN,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,I69S123,NONE,2020-10-17 20:19:00
MONROE SD,ELLETTSVILLE,1,0.0,0.0,0.0,1,,,,N LAKEVIEW DR,,,500.0,S,0.0,0.0,COUNTY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,EFORESTVIEWDRNLAKEVIEWDR,NONE,2020-10-18 01:28:00
MONROE SD,BLOOMINGTON,2,0.0,3.0,0.0,0,,,,I-69 S,N KINSER PIKE - BRIDGE,,,,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,REAR END,I69S122.5,LANE CONTROL,2020-10-18 02:51:00
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WALNUT ST,E 3RD ST,,,,39.16464,-86.5336,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,INTERCHANGE,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST3RDSTNORTHWALNUTST,TRAFFIC CONTROL SIGNAL,2020-10-18 05:00:00
ISP BLOOMINGTON 33,HARRODSBURG,2,,0.0,0.0,0,,,,SR 37,W INGRAM RD,,0.0,S,38.99182582,-86.53721087,STATE ROAD,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,,ASPHALT,UNSAFE LANE MOVEMENT,REAR END,StateRd37atIngramRoad,,2020-10-19 06:45:00
ISP BLOOMINGTON 33,ELLETTSVILLE,2,,0.0,0.0,0,,,,SR 46,N LOVE LN,,264.0,E,39.21978483,-86.60327536,STATE ROAD,,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,StateRd46NLoveLn,,2020-10-19 07:50:00
BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,E HILLSIDE DR,N WOODLAWN AVE,,,,39.15072,-86.522496,LOCAL/CITY ROAD,N,URBAN,Y,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,HILLSIDEDRWOODLAWNAVE,STOP SIGN,2020-10-19 08:52:00
STINESVILLE PD,STINESVILLE,2,0.0,0.0,0.0,0,8126.0,,,W MAIN ST,W MAIN ST,,,,0.0,0.0,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,EASTSTMAINST,NONE,2020-10-19 13:20:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45/46,E 17TH ST,,,,39.1798375,-86.5071788,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EAST17THSTSR46,TRAFFIC CONTROL SIGNAL,2020-10-19 14:58:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,SR 45/46,E 17TH ST,,200.0,E,39.17157015,-86.50215285,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST17THSTBYPSR4546E,NONE,2020-10-19 15:01:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,750.0,,,E KIRKWOOD AVE,,,,,39.167104,-86.5246733,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,IMPROPER TURNING,RAN OFF ROAD,EKIRKWOODAVE,NONE,2020-10-19 15:05:00
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,SR 45/46,,,1000.0,N,39.18170342,-86.50968049,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,17THSTSR46E,NONE,2020-10-19 15:22:00
